timestamp,value,__name__,condition,instance,job,namespace,pod,uid
1780611621,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780611636,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780611651,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780611291,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611306,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611321,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611336,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611351,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611366,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780611381,0,kube_pod_status_ready,unknown,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
